comment	label
already getting benefit from irr activities.	employees
eos follow-up has been taken by local management gradually.	employees
recently we were given facility of medical checkup at discounted rate this is good initiative for employees.	employees
employee engagement activities are going good, there is lots of improvement in first choice area	employees
the salary, the opportunity that is given to young people to be in the company, open and communicative monthly meetings, the respect and values from the human talent.	employees
but yet we are the one's with all the pressure and sometimes feels from upper management that we are not doing our job.	employees
the workplace and the willing to complete the given work	employees
happy with danzas/ general motors	employees
direct manager is giving chance to develope skills	employees
efforts at employee engagement - appreciation, additional benefits program.	employees
company care staff's health and provide many related info & talk show.	employees
show caring have free health check-up/club event provided to colleagues	employees
top management team taking care of every individual employee and treat with respect.	employees
the corporate culture at [company] is too goood	employees
manager's are very supportive & help full.	employees
safety and security is held in high regards.	employees
safety in the ord facility has never been better thanks to our regional safety mgr.	employees
my immediate manager does understand the frustrations of the day to day tasks that is being handled, however that is not always understood by senior management.	employees
process is working well but there is a favoritism which i strongly disagree and management not treat all agent equally.	employees
work environment  there are many learning & development training  many activities	employees
the respect amongst all the employees regardless of nationality or background.	employees
people & supervisor are very supported	employees
the way that the company looks after its employees.	employees
1.cooperation and team work  2.good local management  3.openness and transparency	employees
the projection that the company has in the business it handles.	employees
the work stability.	employees
when below is addressed ,i should be able to fill in this in the next survey.thanks.	employees
employees are not treated fairly in terms of salaries and other benefit.	employees
how come an employee works for the whole year and doesnt even have a t- shirt to show he or she works with [company].	employees
employee are not treated fairly in terms of salaries , and other benefits, an employee can work the whole year and will not even get a t shirt to show they are working for [company].	employees
working hours reduced  health benefits for family members  looking into the salary reveiws	employees
reduce working timings  fruit of the week  healthcare symposium / activities  sportsfest  cif training  health insurance for dependents  team building	employees
(family insurance)	employees
nothing to comment	employees
all employees are friendly and nice to work with.	employees
staff club activity ,volunteer activity, health day are very good to increase sense of belonging.	employees
hr can help guide career development and branch manager can support career development.	employees
working environment and safety is do well in our company.	employees
no comment at this time	employees
good boss to work for	employees
theres more communication for employees and engagement.	employees
ae is moving away from the silos.	employees
hopefully, this will be  the case in other departments.	employees
since i work in customers location,  working as a [company]'s implant position i believe [company] management should contact implant workers to find out if there are any issues or problems.	employees
[company] commitment to social values is great!	employees
senior leadership really have concern about each an every employee, and they do support us when ever we required.	employees
the new onboarding process was extremely efficient and smooth.	employees
health check up camps are doing well.	employees
fun activities at the floor acts like refreshers.	employees
the idea of ethical and responsible behavior in and out of the work place.	employees
we are always being reactive and never proactive.	employees
i have resigned due to feeling bullied by admin manager.	employees
i think the additional training has been positive this year with regard to helping staff understand where and why we may have been losing money.	employees
people are gaining more confidence within their role.	employees
we must ensure our customers service agents have all what they need to perform their role.	employees
doing too many activities at the same time is to the detriment of quality.	employees
customer centricity needs to be practiced more, than preached or used as a buzzword	employees
for example, train the employees to work in other branches, for two weeks to a month for example, this will have a positive effect on the increase of the competence levels of the employees and pass over experience from one branch to the other.	employees
culturally better management through engagement and a positive approach will help.	employees
quality is a buzzword of our leaders which is great.	employees
other functions overestimate impat role and responsibility  global kpis for impat are meaningless - too quantitative	employees
due to the reduction in staff numbers over the past two years stations are now struggling to comply with our policies and procedures and are cutting corners which is leading to mistakes and lost customer goods.	employees
all senior management need to visit customers more frequently to understand their real needs and not what [company] believe they are.	employees
can we provide free transport	employees
lap top at desk level.	employees
[company] structure is not clear as people seeing yellow-red colors think that all separate branches ([company], [company], [company]) are one company.	employees
are a distraction from our job & put pressure on us as a team causing quality issues.	employees
we clearly lack in taking ownership when it come to serve the customers to their fullest satisfaction.	employees
company morale.	employees
to be more organized  invest more in employees	employees
to solve the issue there is not enough manpower to distribute the work to ensure the better quality.	employees
we also need to work better together between products.	employees
i am not pleased with the broker for dispatching full container load too.	employees
i feel our product does a great job along with the management.	employees
more ownership from other departments to sustain existing biz.	employees
quality - i still believe we need to hold our employees accountable, and that is not being done.	employees
our cssv team seems too busy with admin work and mistakes managing which is not allowing them to properly care about customers.	employees
staff numbers in operations are now low so leave and holidays become big issue.	employees
this is exhibited in various levels of leadership and at various stations.	employees
sense of urgency+accuracy in agents.many are complacent.	employees
not to blame, but to improve overall.	employees
[company] us morale is low.	employees
every 2-3 yrs, we do a major reorganization.	employees
our constant shifts destabilizes our company, exhausting staff & erodes customer confidence.	employees
there have been so many cutbacks and layoffs that each person is handling the work of 2-3 people.	employees
basic knowledge and operational ownership.	employees
it should be required that all employees use lync/skype and edm and are held accountable to do so.	employees
i appreciate the opportunity for this performance review and also thank for the support and direction given by my supervisor in this year	employees
maybe more marketing events has to be carried out.	employees
org structure and how we communicate needs to change if we want to foster passion and be entrepreneurial.	employees
too thin on the ground in some operational areas.	employees
we need to be more engaged.	employees
seamless interaction & communication between different teams can be improved further to move our service level few notches higher .	employees
also more needs to be done on the employee welfare and growth.	employees
the approach to serve customer is not the same within different departments.	employees
hope to see more can-do attitude and co-operation among different depts.	employees
morale - employee moral need	employees
too much work not enough people, customers are noticing service failures due to not enough staff	employees
countries, products & teams need to work better together.	employees
ownership of the customer at the desk level.	employees
responsiveness from ocean departments.	employees
convention and trade show attendance and exhibiting bans, lift them.	employees
there still seems to be a lack of urgency for the customer, both external and internal and zero accountability with the above listed teams.	employees
to enable desk level agents to communicate more frequently with the customers, certain other day to day tasks need to be removed.	employees
hse needs high attention in the me region as our customers are getting more and more hse conscious.	employees
inter department unity.	employees
considering all employees mutually without any partiality	employees
increase the staff in some departments	employees
3) we must try and change the role profiles of individuals who have been with us on same roles for over 4-5 yrs.	employees
keep involving all employees in the engagement that we have with clients.	employees
enough staff to do the jobs properly.	employees
i think we need to be more customer oriented instead of trying to blame other departments for the mistakes we make.	employees
organizational silos need to be torn down and work as a single entity.	employees
each employee needs to think outside the 'box'.	employees
cross functional team working and learning from each other.	employees
not always the right support / attitude from the internal departments.	employees
show more to the people how the company is taking care more in each one.	employees
there are too many positions filled that are not posted on job watch.	employees
mgmt is not at all employee centric, though they feel like that.	employees
we were given some perks and little incentives before the eos surveys.	employees
to participate in the work	employees
employee engagement, ownership and accountability is lacking throughout all levels within the organization.	employees
there are no incentives for operational staff, this would possibly motivate staff.	employees
need to have a fair treatment when an employee moves to different roles and locations.	employees
come up with monthly activities that promote team work and camaraderie.	employees
just keeping sending the message that the employees are valued.	employees
communication/ active leadership and employee engagement are actually best applicable for my comment.	employees
with reviving the business, the employees morale should also he considered	employees
in pursuing the financial/productivity goals and in re-structuring the company (which is extremely needed,there has been a huge toll in the employees, creating a sense of job insecurity, and some lack of motivation	employees
turnover has been a commodity over the last couple years.	employees
1.danzas as a big company should provide free transport to it employees  2.should also give its warehouse staff two days off  3.people in danzas should be promoted by merit not favorism  4	employees
would appreciate if the employees are motivated with awards for long service (10 years)	employees
needs to be improved and there should be more internal initiatives to ensure employee engagement of all levels.	employees
rewarding those who work hard and have no issues with other employees.	employees
recognition of everyone.	employees
currently each department is treated as a stand alone.	employees
i just want to say some of my colleague's they are not politely, respect sometimes is lost.	employees
promotion ;  in a company in order for it to improve day by day it will need qualified and ambitious staff for more production.	employees
exceptional performers should be awarded based on accounts.	employees
regular training for employee, salary review, payment of bonus to employee, promotion to warehouse operator every six months,free transportation from the company because we are paying more than what we are receiving from the company	employees
need to have parents under medical insurance coverage	employees
health and fitness.	employees
not investing in people:lack of pay increases/no form of xmas bonus/discount for health insurance is minimal.	employees
it could be referenced better to school currently more than a workplace.	employees
more employee focus.	employees
employee's are a companies greatest asset.	employees
we are running ages behind on effective it systems and the pressure on productivity (headcounts) undermines employee engagement.	employees
in this respect we ask too much from our staff.	employees
i believe there is a great need for employee engagement in our company.	employees
employee engagement is the core to motivate your employees where danzas is behind.	employees
employee engagement.	employees
more activities so that the team/employee can engage more often.	employees
from the last company outing, it was fun but less budget when it comes to food and proper needs of the employees.	employees
on the employee welfare situational deviation to be accepted.	employees
to value the employees views and ideas.& always appreciates when an employee is helping both the person in experience and in the company advantage, the manager should appreciate instead of telling i know my job you are not here to teach me.	employees
the working environment needs to be improved , less pressure (mgt monitor every single action of employees).	employees
employee engagement activities can be improved	employees
team engagement should be improved.	employees
even manager is  not taking any necessary action on the same.	employees
we sould not change our working culture by putting more restrictions.	employees
good to see hr ee team organized fun activity on floor	employees
credit control follow up to prevent crh	employees
the company has good people but puts them under far too much pressure with little thanks.	employees
employee engagement, not currently feeling part of the organisation like i used to.	employees
-too many high level strategies eg guiding principles etc.	employees
there are still many employees who are under outsourcing with a working period of more than 3 years	employees
employee of the month this is seen more as demotivating than motivating perhaps a station based option might be more suitable	employees
internal assessment will not support to get a chance for these employees.	employees
as a new employee i found that i am not really welcomed into the team.	employees
only semifinals & final should be on the sports day for all team event.	employees
respect to everyone irrespective of color...	employees
staff involvement for all the projects in future.	employees
more awareness of the employees contribution to the company.	employees
employee engagement can be strengthened with various activities.	employees
employees should be more engaged to take ownerships	employees
team building program needed as annual company event.	employees
it is best to have as one company with different operation back ground.	employees
more of employee engagement	employees
respect everyone and allow the rules to stand for all and not just a few.	employees
suggest to have more engagement with other department to know each other better,.	employees
tightened control on tb budget, cut on fte, etc.	employees
people keep there grading when their role changes while other people with more responsibility don't have a trading.	employees
people are the most important asset.	employees
more employee engagement for the company to relieve stress in work.	employees
more learning activities at the same time having fun to relieve the pressure and stress of the employees.	employees
as an employee, more engaging activity.	employees
very less increment, there is no clarity/visibility while attends interview for internal vacancy & no feedback after interview, unsatisfied promotion & staff recruitment,less salary for existing employee compare to outside recruiting employee.	employees
i understand everyone is busy but when employees complain about having more fun activities at work.	employees
-team buildings within the group  -salary should be reviewed specially for those employees who is working properly.	employees
employee engagement needs to be improved.	employees
engaging employees before, during and after a big change in the work environment takes place such as new software and new production applications.	employees
a new global program implemented at my site but was not especially geared to our volume of work.	employees
flexibility on schedules for veterans in the company.	employees
make more training  employee & make employee happy	employees
there should time for employee engagement at least once a year	employees
to treat all employee equally same.	employees
look into work life balance	employees
employee engagement such as team building, sport	employees
motivation to employee and have enough time to their personal and family life.	employees
hold more actitives in grouping everyone	employees
there are different standards for different employees.	employees
there is no reward or consequences for meeting or not meeting goals.	employees
sets a bad tone.	employees
and adding things to make the employees happy :)	employees
employee appreciation.	employees
"employee moral between ""each other""-  its very low"	employees
may be a committee to be created who would actively participate in the employee engagements activities and organize events like onam and christmas etc.	employees
it is unusual when it comes from benefits why it is from average to top management only can avail the benefits,why not to try from below grade to average can get more benefits rather than high top management for the sake of equality just saying...	employees
provide employees with latest information examples company budget, also to train employees in other countries to learn more about what others doing to improve business.	employees
we need a culture where every body is respected regardless age,race,ethinic et	employees
i feel there should be no room for favoritism in any company.	employees
employees should not have to apply to advance in rcs levels.	employees
employee engagement should be improved.	employees
rewards and recognition at the company level, better pay scales/increments for tenured employees who perform well.	employees
more sensitivity towards employees	employees
if possible we could have on duty nurse and small clinic to cater small injuries and twice a month in house doctor to be available in the clinic ///retirement plan for employees wherein staff can buy stocks	employees
company should have more events where employees can attend or join regardless of nationality.	employees
employes who work honest and hard are not employes who are most appriciatedd and well paid.	employees
maybe the monthly service and employee awards ceremonies would allow this opportunity..	employees
employee recognition within each department - possibly monthly.	employees
employee reward and recognition is key in keeping staff happy.	employees
thank you goes a long way	employees
no quality activity offered to staff this year.	employees
employee engagement is noticeable poor in mel.	employees
in order to motivate employees, a company needs to focus on monetary benefits of employees.	employees
managers should be entitled for car especially site managers.	employees
we have high employee turnover rate (attrition)which i hope we can address seriously.	employees
direct supervisor should treat their subordinates with respect.	employees
active participation in all company activities.	employees
for employee reaching 62, hr, should allowed those staying very long with the company to continue to be employ as permanent staff, enjoying the benefit that ps enjoy, cause , long service employee ready contribute a lot of hard work's with the co.	employees
different departments engage staff differently.	employees
and we have goals for our personal life as well.	employees
more team building program between department to strengthen relationship among staff.	employees
employee overloaded with work	employees
man power needs to be incresed so we can balanced our personal life	employees
quality staffs deserve to have respect!	employees
the staff concentration.	employees
manpower should based on the workload to decide instead of cost effective.	employees
lack of manpower is a serious problem for daily operation	employees
it would be great if company to pay more attention in employee’s benefit to enhance the employee's loyalty	employees
employees are valuable assets to a company.	employees
however, we are treated as extra costs and some of us are forced to quit the job.	employees
colleague active participation to company's activities	employees
if more staff club activity can be provided, it could definitely help on loyalty	employees
"too many ""secret"" meetings."	employees
they do not actively engage with employees unless there is a problem there is no accountability for performance, and some  employees have protection	employees
encouraging employee engagement from a desk level perspective.	employees
organize more acts for colleagues to know each other, including different depts.	employees
we have to consider how to improve employee stability.	employees
the staff turnover rate is very high .	employees
to take ownership and handle the shipments.	employees
employee morale needs improvement.	employees
not granting the annual merit raise is something a lot of employees  don’t subscribe to as the cost of living goes up every year.thank you for your consideration&support	employees
employee morale.	employees
communication at lower level management, alignment between teams, employee engagement and team building activities should be conducted	employees
we could work on the below areas:-  1.	employees
team communication, sharing of responsibilities.	employees
active involvement and participation of each member.	employees
all the employee should eligible to get two days working pattren	employees
we need to reduce or remove the favoritism.	employees
lots of people are not happy at the moment due to an increase in workload.	employees
nothing, senior management is doing their best to provide everything possible to employees.	employees
we should more work on employee engagement.	employees
further enhancement for dental and health care.	employees
need more employee engagement activities	employees
need to take care more employee	employees
employee engagement still need to be improved in next years	employees
- the space in [company] id's head office is limited.	employees
- employee needs to have more refreshment time together (outing, gathering) more often.	employees
office facility  office space  regular vendor review regarding to our employee shuttle (space, quality, and any other input from employee)	employees
more involvement of the branches/remote offices team in the company's events	employees
planning and execution of employees engagement activities (early notification)	employees
more hr visit and health check with staff.	employees
we need to improve with employee engagement	employees
more focus on employee engagement	employees
every individual should be motivated & appraised on good work.	employees
talent should be promoted internally & new opportunities should be given to deserving person.	employees
overall staff morale low & not being motivated.	employees
manpower reforms but job duties not clear, restructuring is needed.	employees
financial, operation	employees
employee welfare in terms of decent increament, growth.	employees
more involvement, having formal informal gathering with team and having healthy discussion.	employees
i think, we need to look into the employee engagement area.	employees
regular get-together that provides opportunity for co-workers to interact in an informal setting	employees
too many personnel changes in the company, staff feel unsecure in their job.	employees
union stewards need to work and conduct union business on their own time.	employees
consider adding a motivational speaker to one or two town hall meetings.	employees
this outside voice could provide an inspirational spark - necessary for improving employee motivation, creativity, productivity, team building, and other forms of engagement.	employees
communication with in upper management and agents	employees
employee & family engagement activity  insurance coverage for spouse & kids  work environment should be better	employees
it seems that the some of the managers do not risk hiring someone that may be smarter or more capable than them.	employees
we have a fairly big group of apathetic, disaffected,  checked-out employees who are expressing stress over being unappreciated & lack of stimulation.	employees
in this department need to hear more on employee engagement for any major changes.	employees
employee breaks and stress needs to be improved.	employees
need to stop too much of cross training  shifts should be aligned as per task in that particular departments  increments on par with rival companies, which may reduce attrition	employees
cascading of important info at the desk level	employees
team morale is very low, which can be expected after the fall of nfe.	employees
however dropping this program really just gave the perception that the leadership was not committed to recognizing excellence	employees
ppl delegate responsibility on others, no responsibility.	employees
needs to work on other activity .	employees
need to add more employment engagement activity.	employees
for the better place work more engagements programs should be conduct.	employees
their should be improvement in employee engagement	employees
employee corporation with trust need to be improved.	employees
should identify individual employee's performance base on som & his/her behavior on floor & polish particular employee in the filed where they are lacking.	employees
need to promote employee as per previous company experience & education base.	employees
need to provide well & discount food facility to employee.	employees
employee engagement needs to stressed upon, at times employees feel left out.	employees
more employee engagement programmed to be scheduled.	employees
there should be more activities for employee engagement	employees
senior management need to keep promises.	employees
company needs to treat employees better.	employees
workers need to address what their actual role and responsibility more on hands on deck leadership for workers that needed assistance for continuous improvement.	employees
too many meetings, motivating/recognizing staff	employees
to keep encouraging employees	employees
try to win the morale of all staff - some very positive still and there are a few which does not fit  i think to concerntrate of team building projects in the regions will help the morale of all	employees
my company creates a climate of mutual respect among all employees regardless of different backgrounds but a co-worker doesn't show respect to another co-worker the way that this individual speaks.	employees
employees have to take more initiative	employees
we need to have more training especially the cif more often and also team building to continue boost our morale.	employees
structures for promotion training, and growth should be well laid to employees.	employees
smt need to engage other employees as they make some decisions	employees
i think motivation for employees is missing, more professional projection and support from the company for employees' professional growth.	employees
the salary and the benefits, in general employees leave the company because [company] removes existing benefits and doesn't offer anything that motivates employees.	employees
employees are not well treated in terms of payment, welfare and being provided with the right tools to work with for example, many employees are being paid peanut compared to what others are being paid and what, they are supposed to be paid.	employees
welfare and benefit salaries to suit the standard of living of our country economy.	employees
mutual respect  3.	employees
employee recognition	employees
we have to arrange more team building activities to make all employees happy and fulfilled with our company	employees
management level does not help employees.	employees
how to improve the career planning might be worked on	employees
provide more positive working environment  reward and recognition program  involve and increase employee engagement	employees
for them employees are there to work and perform only.	employees
organize more options for all employees to meet socially out of working hours.	employees
there must be a better way of distributing the workload and prioritizing tasks; setting a clear inspiring stimulus for extra mile and overworking	employees
not happy that the company may remove or reduct the award of employee loyalty	employees
hods should take an objective approach to empathize with the concerns of their respective teams, adopt an approach of sincere care & commitment towards their development.	employees
cut wasteful expenses instead of poor hikes.	employees
more employee engagement, not only activities, but company should have yearly 1 day outing to be organized	employees
employee engagement within the team needs to be improved, leaders need to take initiative to bond with team.	employees
only professional interaction is not enough, leaders need to break for lunch or dinner with the team which motivate.	employees
the way we treat our employees	employees
there is a scope of employee engagement	employees
trust and sense of belonging toward organization and it's growth.	employees
staffing levels need to be improved to many agency working in one place and the pressure on the full time employees increases,only a hand full of staff trained to do xray and when you do the xray you shouldn't be expected to do it on your own,	employees
respect between employee's, commutation between workers, to help each other and not just say that's not my job i don't care, and just generally be diplomatic to each other and a bit of praise from supervisors and mangers when earned and a thank you	employees
stress levels have increased over the last year and i feel as a respectable company we should have some way to have this monitored across all departments.	employees
"it wont be long until some staff will be ""burnt out"" at current levels !"	employees
employees need to be motivated so that they are engaged and feel empowered in their position and responsibilities.	employees
on the other hand, benefits for employees throughout the years.	employees
value resources and their career in [company].	employees
i think that employees complain a lot in general.	employees
our internal structure is too complex for our own good.	employees
more benefits for staff (discounts, group tours especially to events like f1)	employees
while the events, potlucks, social outings, funding raising are a good idea, it can get expense when there are multiple events near or at the same time.	employees
i think the employees need to stay as engaged as our management team.	employees
some times we feel that upper management does not trust our work and commitment.	employees
our local office has a very defeatist/negative attitude in general.	employees
communication with destination offices in different countries	employees
all of the employee engagement events are amazing, but in some instances they can be too involved.	employees
morale is still low in many offices.	employees
we need some stability in management.	employees
the moral in the office.	employees
motivation and morale is low amongst team members.	employees
better to provide training/knowledge to staff that how other department work process.	employees
the rumours that additional layoffs are coming is disheartening for employees and are causing many to leave.	employees
less overlap of responsibilities.	employees
sales needs to be hunters not entertainers for guests visiting the area	employees
more employees engagement activities in a year.	employees
to be able to engage all employees better.	employees
maybe more activities that all employee can join and continue listening what employee needs for better production and operation of the company.	employees
more team engagement so that every employee will always be happy and productive	employees
more activities that engages all employees, work-related or not, self development and activities that is fun to do that make the employees feel happy and appreciated as their part in the company	employees
needs more engagement activities and training to enhance the kwolegde of every employee	employees
needs to improve the employee engagement and active leadership, please give importance to your employees.	employees
give employees more benefits like fruit's per week, games with prizes, enjoyable experience outside the company with the intent to grow.	employees
a happy employees make the company grow,responsible and willing to finish their job on time.	employees
appreciate the work of the employees do not judge the employee because of the one mistake	employees
i think needs to be improved is the care of the company for his/her employees.	employees
one of the lessons that i've learned is the company should love or show the care for its employees so the employees will love the company and it will all follows.	employees
i believe what needs to be improved is the employee engagement activity wherein employees can show their social responsibility and share their learnings	employees
i guess we need more incentive to all employees to make the company better to work.	employees
we need to have time for performing day to day job at desk level.	employees
- training: [company] stopped investing in their employees, e.g.	employees
as compare to last year employee engagement, this year we had very less options to engaged with hr program.	employees
ideas and recognition should be also considered in kpis.	employees
seeing employees as valuable, and not replaceable.	employees
regular one on one sessions to review performance and discuss development plans.	employees
the follow up and control of improvements.	employees
integral engagement.	employees
need to consider different actions to multiply/strengthen employee engagement and loyalty.	employees
employee engagement to the company need to be improved	employees
[company] has to make the employees satisfied with moral & moral and material appreciation	employees
i believe there could be significant improvements made when it comes to employee engagement / involvement.	employees
accounts need to be managed correctly by using a better program, more staff bonding is required with other departments.	employees
more days like the bbq day would be excellent, where everyone can interact at a social level.	employees
need to engage all employees	employees
employee engagement could be enhanced from what it is right now.	employees
there should be inclusion of more competition and other employee engaging activities.	employees
although recent many employee engagement programs have started, however if my workplace would engage further more such session, its shall enhance overall skills of each employee.	employees
there should be more contribution in employee engagement.	employees
more of employee engagement activities should be carried	employees
more budget for employee engagement as this will motivate our employees to enjoy and have fun while working.	employees
a lot reasonable budget for engagement down to team level.	employees
more employee engagement, activities that would encourage the agents to bring out their talent and team competitiveness.	employees
continue and improve more on the employee engagement.	employees
because high level of employee engagement linked to superior business performance.	employees
it is needed to guarantee region managers and country managers work close the people.	employees
i don't think that [company] does a good job at utilizing the skills within the company when it comes to upper management.	employees
giving a fair chance to all employees for future opportunities and growth and not only a select few  having meaningful and authentic employee engagement activities  establish a forum to manage employee concerns, eg workplace counseling	employees
need to have very clear conversations and deliverables.	employees
user level training are now very old.	employees
valuing subordinates/ peers view points and help building trust	employees
upper mgmnts business understanding of supported products could be improved	employees
strategy from senior mgmt is lacking.	employees
blame culture exists.	employees
“respect and results” needs to be evident with full authenticity across all senior leaders.	employees
senior management does not care about desk level employees.	employees
there is no inspiration or appreciation within [company].	employees
as an employee i do not feel valued or appreciated and i know many of my colleagues feel the same	employees
lack of ownership / understanding of the day-to-day work by some managers.	employees
snr mgmnt do not understand the pressure being placed on staff due to their lack of planning/understanding of staff needs.	employees
senior managers must not just rely on stats to understand the business especially in regards to productivity.	employees
all new employees need more support, there are a few who are clearly drowning and no one is helping.	employees
transparency and honesty with staff needs improvement from management.	employees
also, staff need to be treated with respect and valued within the station.	employees
we need contracts, we need to know our roles too	employees
as our new manager has only been in the role a few months	employees
communication between team and direct supervisor.	employees
at present we find out info through other parties before our supervisor manager ever contact us.	employees
the workload is way too high.	employees
aggressive mood, at times.	employees
tired of all the senior management changes that go on and on.	employees
accountability and people management	employees
desk level work distribution and actively throughout the day asking how everyone is doing and being involved and monitoring fair workloads.	employees
reducing the bureaucracy coming from the headquarters.	employees
we should stop managing by exception or being reactive.	employees
individual commitment and accountability.	employees
5.  live the corporate values.	employees
7.  live the vision.	employees
there is still an disparity in grading functions with/without responsibility for staff	employees
"there is a big disconnect between senior management and the desk level employees and ""employees first"" is an empty slogan."	employees
management by dates instead of quality.	employees
lack of leadership [company] bit am cio	employees
free transportation,accommodation,and yearly bounas	employees
we need manager with good manners.	employees
more empowerment for people, less rigid kpi steering	employees
ethical rules needs to looked at sameday as we see lack of accountability with management.	employees
at times there seems to be a lack of understanding with our senior management team.	employees
employee pay and retention, resource management, antiquated and debilitating technology.	employees
it would be better if all of the leader can pay attention on us work and employee's performance.	employees
better increments ,give more (finically )to employee to get better results from employees to wow customers .	employees
we jut need to spend on the employees and we can see better wow results .	employees
more recognition for people	employees
all managers follow processes, company policies, reward and recognition	employees
leading by example and efforts for change from the heads of the departments.	employees
management's desire to fix company's financial performance, there is an over tendency to micro-manage all operational aspects.	employees
health, safety and wellbeing for employees (medical insurance is a public demands and human right)  more managerial skills for the managers  show case the development opportunities for the staff  develop the org structure & standardize the ops	employees
in terms of leadership, we feel that staffs tends to be promoted to a leadership role just with years of experience or closeness of higher management.	employees
need support from manager to grow.	employees
-global tlm function and uk leadership giving conflicting guidance on our role.	employees
she treats us with disrespect and is angry most of the time.	employees
i believe she needs to attend anger management classes.	employees
should valued our employees and keep them happy.	employees
mutual respect from senior management and promoting staffs internally without favoritism.	employees
recognition of good performance of employees by the top management and not based on favoritism.	employees
working excessive voluntary hours without any recognition	employees
senior leadership might be demotivation to the staff.	employees
no mutual respect  2.	employees
no training, when you ask managers for something the just refuse it.	employees
the workload and stress level continues to grow everyday.	employees
with the rif the company has had to make; management has not stepped up and contributed to any additional work the employees have had to take on.	employees
the existing my md, [name] are not playing his 21st cfm active leadership role but getting all his smt's, branch & station manager from kul, jhb & pen working for him instead [company].	employees
if you don’t already have good teamwork at the grassroots level, then it’s time for the leadership team to, well, lead.	employees
direct supervisor didn't explains clearly what she expects , no opportunity for us to try on new challenges	employees
leadership / respectful and equal treatment of the employees	employees
pro-actively hiring before the workload becomes cumbersome and heavy - doesn't allow then for local offices to provide quality training for new employees.	employees
[company] severely need to improve in developing your employees.	employees
i see strengths in employee that are not being utilized, but yet i see those in position or promoted into positions that does not have the skill set.	employees
limited station resources negatively impacts our customer service putting accounts in jeopardy.	employees
employee staffing and retention needs to be [company] number 1 top priority in 2018.	employees
a sense of urgency, accountability and ownership requires some improvement	employees
management needs better and more training on how to treat employees.	employees
you have supervisors that do the bare minimum as a supervisor, or even have their employees doing their job for them.	employees
i have no respect for those tactics.	employees
manager and supervisor in my team don't care about your job performance.	employees
consistency of vas product verticals, strategy and leadership	employees
leaders need to understand they are role models alway	employees
it needs more to be improved especially when it comes to emergency or safety of all employees.	employees
no counter checking if managers are doing their job  no counter checking if managers are abusive of their power/authority	employees
supervisor or manager has to involve daily activities of their employees, which means they have to resolve the issues of their subordinates without considering  personal relationship.	employees
short of staffs and no replacement for the staffs  more work pressure and no appreciation for extra effort but warning for small mistakes.favoritism in the department.no increment and living expenses increased	employees
but our supervisor and managers still need to grow in this field.	employees
respect from team lead	employees
a contingency plan needs to be in place in case of shortage of staffs due to unforeseen reasons, responsibilities has to be shared and the teams has to be motivated to work as 1	employees
senior management needs to acknowledge the employees when walking through the facility.	employees
first choice needs to be reinstated and revamped with items employees can actually use.	employees
more management presence - we only have one acting manager here at cae and we used to have 4.	employees
from team leaders that control the supervisors.	employees
