comment	label
senior management needs to acknowledge the employees when walking through the facility.  stop looking at their feet when they walk and make eye contact!!!  first choice needs to be reinstated and revamped with items employees can actually use.	substantiative, encourage, productive
more management presence - we only have one acting manager here at cae and we used to have 4.	substantiative, encourage, productive
here at cae there are lots that need to be improved. from team leaders that control the supervisors. to supervisors placed in positions due to who they know, and not what they know. the treatment of some employees deemed.... favorites.	substantiative, encourage, productive
healthy degree of transparency,better delegation based strengths of peoples,equal opportunity,salary,roles,responsibilities.  encourage on professional approach of work ethics,recognitions and opportunities based on skill and qualifications	substantiative, encourage, productive
motivation. motivating employee is better than giving employee more stress via action like threatening employee with warning letter and such. internal kpi are piling unnecessary pressure and stress on employee.	substantiative, encourage, productive
sm and managers should find more time to talk to their staff about their work as to whether they do have any concern to share or not. teamwork and leadership is a main area which i feel that the department need to look into.	substantiative, encourage, productive
develop strong relationship to lower staff and not only to down line manager.	substantiative, encourage, productive
need cross training between teams.  need a supervisor that is available to direct and assist employees. requirements and goals need to be expressed and followed up. operating systems slow and not efficient, internet connection too slow.	substantiative, encourage, productive
as all leadership starts from the top, our office has always needed a new leader - someone who can not only hold the title of manager but can actually perform the duties of being a manager.	substantiative, encourage, productive
-northern border offices need to be held more accountable for the workloads that are pushed off on other offices.  -floor level supervisors and managers fail on communication between teams. team moral suffers from attitudes and behaviors of others	substantiative, encourage, productive
not all employees are treated equally. some are given preferential treatment in an obvious and flagrant fashion. specific employees are not held accountable for direct, purposeful insubordination; while others are chastised for honest mistakes.	substantiative, encourage, productive
senior management needs to be more visible to desk level employees. level ups were a great way to do this.	substantiative, encourage, productive
more reorganization of employees and their hard work	substantiative, encourage, productive
hiring/promoting qualified managers.  getting rid of employees and/or managers who does absolutely nothing all day and still collects a paycheck.  show appreciation for employees. it has been proven, happy employees equals happy customers.	substantiative, encourage, productive
health and safety - too many incidents, some of the lt members need to either improve and should get replaced.	substantiative, encourage, productive
review the contribution and ability of the 1-2 of the members of the lt team. better progress and improvements are very much possible with changes to 1-2 department heads.	substantiative, encourage, productive
lsh working conditions is overdue to be attended prioritizing staff's safety & comfort, investment/decision should not depend on the revenue generated which is another point for management to review and address separately	substantiative, encourage, productive
some managers are not always taking an active part in eos and people development.  examples of role models from customer service for eos and sales / hr for people development are examples for other teams and managers to follow.	substantiative, encourage, productive
our leadership needs to conduct themselves thoughtfully to drive the company forward  and not impulsively / deceitfully to only satisfy their individual egos or agendas.	substantiative, encourage, productive
leadership should practically prove and take step for the company to becme a one team. i see there is still gap when it comes to becoming a one team. everyone aims to achieve their personal goals ,targets which can create selfishness in some way	substantiative, encourage, productive
local management/station level management could be improved. no real development plans for staff. annual appraisals are very poorly done.  how is 'senior leadership' defined? is it global, regional, country, station? should be better defined here.	substantiative, encourage, productive
snr management does not care about career development of staff. good employees are stuck doing [profanity] operator jobs and no light in sight for a promotion. also all the bad staff are staying and good are leaving the company	substantiative, encourage, productive
senior management behaviour/ style - must always lead by example	substantiative, encourage, productive
staff discipline, if staff are not doing there jobs properly then they should be pulled up immediately for it, we have cases where supervisors are being attacked and being called bully's for simply doing their required job on a daily basis.	substantiative, encourage, productive
we need more support from our high level.	substantiative, encourage, productive
we need an effective manager- respect & result.	substantiative, encourage, productive
confidence level to the employees should be improved.	substantiative, encourage, productive
-respect and trust  -motivation - no respect results in demotivation  -learning and development - no sales training in last 2 years  -no leadership  -no long-term strategy/things are planed on adhoc basis	substantiative, encourage, productive
great leaders always great simplifier. he moves for successful and improved business with improving surrounding people.  we really appreciate [company] leadership moving in right direction.	substantiative, encourage, productive
management needs to ensure that promotions and recognitions goes to deserving employees. no favoritism. no politics.	substantiative, encourage, productive
promoting the right people and communicating the changes in the company to it's employees so they are aware of what's happening.	substantiative, encourage, productive
seniors and mngt should consider giving positive feedback to employees despite setbacks. they also need to provide sufficient plans on company restructuring and share to company prior to implementation and avoid surprise change in process and people.	substantiative, encourage, productive
short of manpower. too many workload. issues raised no solution.	substantiative, encourage, productive
the lack of recognition for the work done by valuable employees.	substantiative, encourage, productive
leadership has to be more independent & have to have strategy to rise up when regular business pattern goes wrong. as a ordinary employee, we don't see such skillful strategically sound leadership exists.	substantiative, encourage, productive
pls assessment with top leader  / branch manager to improve the good team for now and future	substantiative, encourage, productive
lead by example  treat employee with respect and result  stop threating every day to terminate employee  uncomfortable working envoiorment  extreme un due pressures	substantiative, encourage, productive
leadership.... we need managers as mentors not bosses	substantiative, encourage, productive
leadership role like to pm / c&c / fico managers to be to be strengthened by supporting to product with job knowledge & more proactive approach considering the present competition with speed to get more biz with less efforts as there is injustice	substantiative, encourage, productive
in radical discrimination is common. ceos shall take leading roles to employ different peoples from different parts of world according to their talent not color skin and nationality.	substantiative, encourage, productive
would be great and appreciated to have more leadership trainings within the company and not only for sales but for operations and csv too.	substantiative, encourage, productive
-most communication top-down  -employee benefit focus more on edge staff, not fair to affc staff  -m&s should take more responsibility on gp instead of volume or revenue; need concrete actions from mgmt.  -staff responsibility split too many parts	substantiative, encourage, productive
everything. senior management is a revolving door of bad actors. we need single day vacations (as our contract provides for). the remaining people who were illegally terminated in december of 2015 need to be returned to work immediately.	substantiative, encourage, productive
there is no need of micromanagement from our supervisors, which puts more pressure and tension, and gives us the impression that we are not valued employees and there is no trust in us when we are just trying to do our job.	substantiative, encourage, productive
mangers and supervisor. they need to learn how to manage and speak to people in an respect way. higher up needs to  focus not kpi and adding more work. higher up needs to have direct communication with desk level employee. no favoritism.	substantiative, encourage, productive
management needs to show up to work and or resign. provide the equipment and staff to address the issues and be involved, and supportive. appreciate and treat staff with respect, be truthful and honest internally & externally.  be true to themselves.	substantiative, encourage, productive
my direct supervisor is remote and does not have intimate knowledge of our processes in the station. his engagement has been requested and his feedback could provide benefits to this station.	substantiative, encourage, productive
communication with in my department. no respect from supervisor or manager within my department. any complaints and/or suggestions are swept under the table. i have even take this to hr without any resolution. i don't see any thing positive.	substantiative, encourage, productive
i have been with the company for over 10 years and have never felt less secure with my position or the positions of my colleagues around me.  trust issues with senior management and the direction of the company continue to linger post juno, nfe etc..	substantiative, encourage, productive
- respect of the valued employees from senior leadership so that there is pride from those that continue to fight for the success of this company  - continued training and development of [company] employees  - senior leadership focused on motivating people	substantiative, encourage, productive
sr vp leadership in the region i work.  the leadership from the top of the region is lacking, there is divide in employees directly related to the way the region is managed.  there is no encouragement, but rather leadership by fear and blame.	substantiative, encourage, productive
pls provide on time vacation to staff n no respect to staff	substantiative, encourage, productive
leadership team should engage / visit once a while.	substantiative, encourage, productive
i'm disappointed with our account manager, we need his support. before he will hand over the work to operation the sop should be fixed not that we are suffering how to do the job.	substantiative, encourage, productive
follow up on supervisors, supervisors lack staff management courses and work ethics, they are not objective and that's why in some cases there are preferences and work persecution. 	substantiative, encourage, productive
leadership training for immediate bosses. leaders' respect for their staff. value efforts that were made. the technological equipment is awful in speed and storage capacity.	substantiative, encourage, productive
1. i think the method used for salary raises can be improved, because seniority needs to be valued (experience and process knowledge). 2. i think area bosses need to be better trained in leadership.	substantiative, encourage, productive
take into consideration the employee's desire to work for a certain job.	substantiative, encourage, productive
trust and connecting the organization to work better towards more respect and results.	substantiative, encourage, productive
management understanding and involvement in the day to day running of the department is very lacking.	substantiative, encourage, productive
immediate boss need to respect his staffs.	substantiative, encourage, productive
the direct supervisor/manager should elaborate the iko to the staff start of the year or the first quarter of the year so that during mid-year review staff can clearly input the details/progress of his/her iko.	substantiative, encourage, productive
the sheltering of unproductive and lazy operators by management and the inability to manage staff out of the business who bring the company into disrepute.	substantiative, encourage, productive
some managers don't have the spirit of mutual respect and do not appreciate other department's contribution	substantiative, encourage, productive
supporting attitude and mindset of country head for better team work with mutual respect for continual improvement.	substantiative, encourage, productive
the attitude and mindset of the country head for mutual respect and positive guidance for continual growth of the company	substantiative, encourage, productive
understand employee and provide more valuable feedback, keep promise to what had been agree, superior should lead by example, to develop the talent and expertise of staff, employee should not judge based on position / title, should be based on fact	substantiative, encourage, productive
leadership is need to improve where every staff need to be  treated as in equal position with more respect	substantiative, encourage, productive
hope the higher management under the employee strength and work quality before demotivate them by appointing someone else.	substantiative, encourage, productive
employees are changing fervently .like branch manager , operation manager, pricing manager its impact on customer as well as employs ,  customer :negative impact ,customer can loose confident because of changes,  employee: confident ,loose interest	substantiative, encourage, productive
employee development & satisfaction not going well.	substantiative, encourage, productive
due to continuous changes in my immediate supervisor, there is no scope of improvement for employees in my department.  there is a partial treatment between employees.	substantiative, encourage, productive
orientation for employees at leader level. form modern leaders based on being an example for their employees. respect for others, based on seeing people like persons, look for alliances with employees.	substantiative, encourage, productive
overall the atmosphere here needs to improve. staff and management are all disgruntle and unhappy. changes need to be done and we need to simplify the workload. to many systems to go in and out of to process one hawb in both products.	substantiative, encourage, productive
upper senior managements understanding and support of issues each station encounters on a daily basis. the demands and expectations to do more and more with less and less is not realistic in supporting the stations with the tools & resources required	substantiative, encourage, productive
work performance, and supervisors who actually know and care about their jobs.	substantiative, encourage, productive
active leadership - tricky to elaborate without naming names but i am confident that this area will improve significantly as we come into q4.	substantiative, encourage, productive
everything! [company] needs to improve urgently but to do that they need to cut family ties and friendship with employees. also need fresh leadership people with vision and knowledge on airfreight less excuses and more productivity	substantiative, encourage, productive
the hiring of quality supervisors that have a background in our industry.	substantiative, encourage, productive
in the company i feel that the leadership and team formation topic is the most important point if the numbers and results want to be improved.	substantiative, encourage, productive
the leadership and the understanding of an employee - employer life balance.	substantiative, encourage, productive
nepotism and favoritism culture inspiring corruptions. in terms of business no need luxurious hod culture, should establish good process. employee salary needs to increase.	substantiative, encourage, productive
leadership is often chosen by your relationship with a supervisor/manager..for example agents are not placed in higher positions based on their skills and experience but on who their family members are. the number of family members should be limited	substantiative, encourage, productive
stop taking the minority of individuals that are dedicated, talented and driven, and forcing the majority of the workload and responsibility on them.  management needs to be revamped with people that have freight forwarding experience.	substantiative, encourage, productive
need to recognized who are team leaders and should reward with placs	substantiative, encourage, productive
senior management and sales needs to listen to ops. sadly senior management and sales think they know everything but they don't and they wont even ask their ops people who do know	substantiative, encourage, productive
the [company] cultural is cold and indifferent. there seems to be a lack of sincere care for the employees, their futures and morale.	substantiative, encourage, productive
development of the employees and favoritisms. focus should be on commitments made to the employees and decisions taken for blp's. there should be skip levels so employees can convey their messages to the management. promotions should be justifying.	substantiative, encourage, productive
management needs to be changed or else it will effect employee or agents within the company.	substantiative, encourage, productive
leave planning should be more effective and working staff should be utilize correctly.	substantiative, encourage, productive
seniors should take more interest in development of their subordinates	substantiative, encourage, productive
leadership needs to be improved.  changes in operations decisions should be benefited to employee and should be based on employees decision.	substantiative, encourage, productive
the managers should be actively involved in new projects in order to motivate other employees by setting good examples.	substantiative, encourage, productive
blp programmed should be removed as it is targeting only those employee whom management considering, not who actually looking to grow. leadership position should be based on once competency and competency should be decided by interview.	substantiative, encourage, productive
"- customer centricity throughout the business is poor  - active leadership is poor with what seems to be a closed door policy and very little regard for employee's on the ground  - [company] global policy is often the ""reason"" blamed for decisions"	substantiative, encourage, productive
slt needs more interaction with middle management and need to set the example	substantiative, encourage, productive
need to open their eyes to see the productivity in the team. some employee has heavy workload, and some of them are not, which create the unfairness and demotivation to the other employee. need to analyze performance level on each employee.	substantiative, encourage, productive
employee development towards the opportunity to work in new project;  balance between kpis and country context;  appreciation of employee effort towards their goal achievement and recognition of smt on staff effort.	substantiative, encourage, productive
there is still room for improvement in what touches active leadership. i feel that our leaders must know what each one is doing in terms of challenges and strengths. we're different in many aspects and without that knowledge it's difficult to help us	substantiative, encourage, productive
there should be job grading based on the level of education and experience of employees	substantiative, encourage, productive
there is need for support from operations and country manager as far as prompt decision making and team engagement is concerned.  we need salary to be improved at the earliest.	substantiative, encourage, productive
the right thing for some leaders would be to improve their respect for employees (a greeting is essential) and engagement with the company, giving a neutral environment for their employees and not showing preferences, which are notorious amongst the staff in charge. 	substantiative, encourage, productive
in terms of leadership and direct supervisors, a leader who  has full understanding and details of the job should be in leadership post. one who appreciates staffs efforts, who gives everyone room to share ideas and listen. not imposing themselves	substantiative, encourage, productive
people-oriented senior management that will take care of their staff and resolve issues.  actions speak louder than words  recruiting qualified / responsible staff instead of overloading the current staff  equal division of work	substantiative, encourage, productive
1. hiring of qualified person.   2. giving yearly bonus to the all employees and not selecting who they  wanted to give only because they are close to them.  3. flexibility of  all dept. particularly the finance head for the current biz situation. [name]	substantiative, encourage, productive
to many limitations in axfreight. we cannot work with this.	substantiative, encourage, productive
senior and junior management. 3 things stop this company from moving forward. pride arrogance and common sense.	substantiative, encourage, productive
dm is bias, does not listen to anyone else's issue except for one person that he wants to make a manager over operations all other employees have said they won't work w/him. dm is not a personnel manager he is more an operations manager stated by him	substantiative, encourage, productive
leadership, we need more leaders that inspire coworkers to do their jobs. not only direct supervisors but in all areas. we have to work as one team	substantiative, encourage, productive
we still have a couple of leadership members that are not proactive and place blame on their employees constantly without taking responsibility for the lack of information they have or the ability to help other employees. there are still issues askin	substantiative, encourage, productive
i believe upper management needs to understand exactly what their employees responsibilities are, as some employees workload is higher than others.	substantiative, encourage, productive
management seems ignorant.  direct supervisor seems uninterested in her job.  management is out of the office (with no access to phone or email) more than operations employees, which leaves us to delay important decisions.	substantiative, encourage, productive
positive messages from country leadership, less sla costs applied to the stations.	substantiative, encourage, productive
supervisors and managers should come out of their cubicles and offices more and interact with their staff (manage by walking around).  work on building stronger relations with everyone on the team.	substantiative, encourage, productive
"[company] is focused on winning external customers; however, not focused on ""winning"" internal customers. [company] has forgotten its best asset, their employees. we lose at least 1 to 2 employees per month. senior leadership must be retrained or restructured."	substantiative, encourage, productive
favoritism and the need to know	substantiative, encourage, productive
sr management needs to rebuild trust.  loss of experience and knowledge has taken a toll on our company in the us.	substantiative, encourage, productive
goodleader have hearts,guts,humility,and expertise in their fields of work.yes,leaders are developed through constant exposure in the field,but it should be for a short span of time,yet if it doesn't work it is not for them to continue in the process	substantiative, encourage, productive
management needs to be improved.  in addition, better reaction to natural disasters.  we had a hurricane happen recently and were expected to work the day after and during (for salary employees).  there has to be a work life balance.	substantiative, encourage, productive
employees need to know that they are valued, that their work is important and that they matter. once that is again established work and productivity will improve.  we have lost our way as a company a strong message from the sr. managers is needed.	substantiative, encourage, productive
leaders should take initiative and talk to the employees.	substantiative, encourage, productive
management is sometimes rude, uncooperative, very bias sometimes...lots of gossip happens on floor which creates negativity...employees should be taught how to behave on floor...some employees harass girls in team..behavior of employees should imprv	substantiative, encourage, productive
leadership and decision making skills of team leaders. some tls favor only particular fte's in the group and take decisions as per those fte's opinions.	substantiative, encourage, productive
focus from the top. too many topics landing on the same people's desks at every level in the organization.	substantiative, encourage, productive
the service centre could be included in new projects.	substantiative, encourage, productive
unfortunately with no supervisor to oversee day to day function, there is a lack of job distribution and insight into improving the functioning.	substantiative, encourage, productive
management and supervisors have shown preferential treatment to other employees, not addressed several incidences of bullying and have lied on several occasions to suit their own agenda. issues treated with indifference by hr when asked for help.	substantiative, encourage, productive
short of resources within our dept due to leavers not being replaced, existing staff expected to take on additional responsibility when there is no capacity to do so.	substantiative, encourage, productive
keep staff motivated, train staff to grow, make staff (again) proud to work for [company]. better dividing workload vs staff.	substantiative, encourage, productive
we need more experienced leaders in our company. company should not forget to care for staff more while focusing on saving cost.	substantiative, encourage, productive
people managers need to understand more on performance measurement for each individual employee.	substantiative, encourage, productive
the local smt should work with consultative approach which should be acceptable by the entire smt rather then top down approach by single individual.  this singular approach leads to demotivation within the teams	substantiative, encourage, productive
not allowed to take decisions  lots of micro-management  speaks disrespectfully among team  lack of transparency within the team  inconsistent thought process	substantiative, encourage, productive
1.compensation revision should be linked to performance ratings.  2.high potential employees should be made to feel valued and appreciated for taking additional responsibility.	substantiative, encourage, productive
need to improve the attitude and behavior of the l&d head. he need to know that respect is important same as result.	substantiative, encourage, productive
continuous development of the people not only on the soft skills side but also on the core business so we can support our bps better.	substantiative, encourage, productive
hr teams to be more neutral and objective during important decisions making stage. it support can also improve.	substantiative, encourage, productive
resource constraints and resource cutbacks make it difficult to achieve all senior management priorities.  these are sometimes not clearly communicated so we run into situations where regional counterparts have competing priorities/messages.	substantiative, encourage, productive
looking only to internal reduction (especially backend/support staff strength) of the already lean staff strength to reduce is not a long term good strategy as there are limit to the workload staff can handle. need to improve on the business end.	substantiative, encourage, productive
the direction of the cenam ceo, lack of leadership, there is no teamwork, no plans or future vision. both employees as well as clients are being affected, with re-processes, discouragement and talent loss.	substantiative, encourage, productive
constant changing in senior leadership team creates inconsistent company's strategy and implementations	substantiative, encourage, productive
senior leadership is not inspiring people to do right by fellow employees nor by customers. respect a results is a joke, and we will never get results if the ceos continue to disrepect people and we continue on this same path!	substantiative, encourage, productive
need to continue building the trust of the employee population and bring stability to the organizational structure.	substantiative, encourage, productive
better and clearer direction of the company. takes to much time to implement strategy and challenging to permeate in countries and clusters. too many political maneuvers which creates resistance to execute. it's all about cutting costs.	substantiative, encourage, productive
clear corporate structures, speeding up decision-making processes, improving quality, courses, training, development opportunities, employee motivation, valuing employees, customer orientation, stronger cooperation with business units.	substantiative, encourage, productive
outside of the team, we are thorn apart into political struggles and ineffective discussions. what is the achievable service level for [company] as a company is not shared, and this burden decided by senior management is cowardly supported by employees	substantiative, encourage, productive
perhaps we could use more support from the [company] organization as an integral part of the org at large.	substantiative, encourage, productive
future and strategic policies should be communicated with blue collar employees and they also should be aware of the changes and new direction where the organization is heading.	substantiative, encourage, productive
"[company] global forwarding is making the same mistake again like with the nfe project. too fast and too radical change!! now it is a new kpi called ""conversion rate"" that is leading to major cost cuttings in indirect functions."	substantiative, encourage, productive
that one day off for the warehouse staff should be implement. provide free transportation as well if possible.	substantiative, encourage, productive
please provide the long service award to senior employees (those completed above 10yrs)	substantiative, encourage, productive
1. we have bloated organization, countless kam/tlm ,  higher input with lower outcome.  2. be doubt about product's strategic prediction.  afr rate from [company] is much higher than market. but we keep lossing money as rfq quoted to mnc customer	substantiative, encourage, productive
we need a clear plan of action for our bussiness, and also have a plan and support to employee growth along with the company.	substantiative, encourage, productive
staff shortage. more pressure is put on staff every week	substantiative, encourage, productive
desperate need of well-underbuilt it system with global scope, better focus on customers, less on kpi's, dashboards and admin for measurement purposes.  more alignment across departments,starting at smt-level, promote joint approach towards same goal	substantiative, encourage, productive
we need to set goals, create short lines and act according to the strategy 2020. most of the dept. & people are working as an island and are result driven, losing any creativity, vision, pro-activity. on a global scale we need one vision / agreement	substantiative, encourage, productive
teamwork is very important in the development of the company and the employees, that's how we work	substantiative, encourage, productive
before hiring an employee, i just hope that they evaluate the people based on their experience and not just because of someone's referred them.	substantiative, encourage, productive
closing issues which operations/cssv highlight which can not be resolved locally.  different teams working in different directions within company and losing common objective of the customer and business	substantiative, encourage, productive
grading of employees and generalizing grades accross different divisions and assuming same set of technical expertise is applicable accross the same bandwidth needs to be improved.	substantiative, encourage, productive
many mistakes of the job holder  delay in the appointment for inspection	substantiative, encourage, productive
the company should focus on the wellbeing of the employees as well and should make a strong strategy which will move ahead the company with its employees.	substantiative, encourage, productive
have to train each every staff for handle any situation in work place.	substantiative, encourage, productive
development of software and automation for specific use.  fte in line with work and development	substantiative, encourage, productive
hope new company policy will keep employee's safty and satisfaction	substantiative, encourage, productive
since i was hired, i have seen the disastrously failed implementation of nfe, a severe drop in profitability, mass firings of center leadership, poorly orchestrated transitions to new software systems, and negligible raises in pay.all of this is bad.	substantiative, encourage, productive
we are short staffed for the amount of work.	substantiative, encourage, productive
my supervisor should have to follow policy regarding sick/late days, should have to make up time regardless of being salary. my manager needs to follow policy with my direct supervisor for change to happen.	substantiative, encourage, productive
basic salaries need to be improved based on experience , contribution  and future potential of the individual.this will encourage employee retention and and also individual employee to search for growth opportunity in the department and organization.	substantiative, encourage, productive
employees that are doing well must be recognized within the department. benefits must be given to them.	substantiative, encourage, productive
structure of company and employees.  employee raise.	substantiative, encourage, productive
i think supervisors need training courses on human resource management and teambuilding. i also believe that society should monitor the criticalities found in each department by employees in order to improve the personal performance of each worker.	substantiative, encourage, productive
it is good to hear about customer centricity. but it has to be a reality. until now we were more kpi & cost driven at global level, in my opinion. it feels so good hearing that maybe some productivity could be sacrified if it is to increase ebit!	substantiative, encourage, productive
long term goals and the focus is too basic and although everyone can see their part, its not exciting nor motivating. kpi targets are exciting; a figure you personally make a huge impact on everyday and feel good for achieving	substantiative, encourage, productive
company should give detail more for employee about company's future and strategy.	substantiative, encourage, productive
1. support among inter-departments  2. customer service (both frontline and backline, all products)  3. billing is very poorly controlled, huge mess  4. lack of right focus and support to grow accounts, win new business	substantiative, encourage, productive
please separate manager between telesales and senior sales operation. my manager needs to take a rest and focus on work. it is impossible to do double job even if she is able to manage	substantiative, encourage, productive
quick reaction to market situation	substantiative, encourage, productive
being a it student, moving towards project management, and holding a innovative head, means i am looking for innovation.  process, quality, future awareness and new strategy. unfortunately, there is no research on that.	substantiative, encourage, productive
our future depends on what the leadership is doing today. are there enough channels and links to filter the best of talent to reach the top so that they can contribute in the best way. are employees with skills given opportunity?  the future is open.	substantiative, encourage, productive
constant changes in the way kpis are measured, which are not clear and are not related to the daily work of each workplace, the impossibility to have career growth in the company, the instability and downfall regarding the company's future.	substantiative, encourage, productive
we have the necessary equipment and resources to work. need extra sls, cs and ops staff to manage the growing business with us today.	substantiative, encourage, productive
the current strategy will be fruitful for company and employees	substantiative, encourage, productive
in my opinion, there should not be a sudden and frequent changes on the process as such creates confusion on the employees and operational execution as well.	substantiative, encourage, productive
please take feedback from from employee whether they have ability to do any task or not, so employee's should be happy with their job.	substantiative, encourage, productive
our ofr rate purchasing strategy at all levels needs to be improved urgently. our ofr rates are in general not competitive and the case becomes more dramatic with the imports from asia.	substantiative, encourage, productive
we need to give employees work security.	substantiative, encourage, productive
at the company's general level we have failures in processes due to too many structural changes which happened very close to each other, with a lack of vision towards the future, this impacts the service we provide.	substantiative, encourage, productive
leadership with an open door policy is required, who makes use of his/her time in company issues and not on social networks. with regional management, it's necessary that a culture of results is practised with respect.	substantiative, encourage, productive
other products not engaged on client level as our division, too segemented.	substantiative, encourage, productive
workload seems to be very heavy for many and more staff would be helpful.	substantiative, encourage, productive
1. first choice rewards is must, it keeps employees engaged and motivated  2. career development structure needs to be improved, as doesn't matter for how long you are in the company, or skills and talents should be counted in order to get promoted.	substantiative, encourage, productive
more ijps & strategy towards work should be initiated so that people working for long years get the opportunities to get hired for higher designations. appreciations will encourage & motivate for working in same company &will make the future bright	substantiative, encourage, productive
top management should address main topics openly instead of sending mails.	substantiative, encourage, productive
lack of leadership by example. higher management is out of touch w/ current culture in the field. no re-investment into domestic in the almost 10 years i have worked here. we are the most profitable product gp per file yet we are the most unsupported	substantiative, encourage, productive
for future, need to train employees in suitable way and plan their strategy like role of work for more work productivity from them.	substantiative, encourage, productive
our organization try to ensure every employee that how their job is secure and future is bright than other company.	substantiative, encourage, productive
senior leaders needs to be changed every 2-3 years and needs to be given a new team to handle and not the same old process every year ,so that they can focus on the process more!!	substantiative, encourage, productive
there should be proper planning incase of contingencies or natural disasters.	substantiative, encourage, productive
it becomes very difficult for us to understand the strategy of the group , mostly towards ssa countries looking at all the entities closing down.  looks like closing down is the easiest solution chosen as soon as issues raise up	substantiative, encourage, productive
minimize the flow of human resources and people changing their job (huge burden on those who are left).	substantiative, encourage, productive
more training and development for employees who have been with the company for several years and are looking to branch out and move up to an leadership role	substantiative, encourage, productive
we had make change in top managements and left the n-user on the side.  the desk employee are our 1st contact with the customer, when will they be power to engage.	substantiative, encourage, productive
no central support, no tech development, seem to be very stagnant just staying afloat hoping cargowise is successful	substantiative, encourage, productive
probably the timing of the activities to show that it is genuine and consistent not just we are having the survey and etc.	substantiative, encourage, productive
for me everything is good, i think the company takes care of the employees as and when required. company itself is taking initiatives which are good and beneficial for the employees on regular basis.	substantiative, encourage, productive
needs to make future planning if natural calamity comes.	substantiative, encourage, productive
alignment within the overall organization to focus on the products best delivered by each unit.	substantiative, encourage, productive
senior leadership of same day needs to communicate a vision	substantiative, encourage, productive
the company says the employees are one of their key pillars, yet employees are the 1st to be cut to improve our bottom line which puts a strain on the remaining. conflicting message.  i think we need to balance our talent better.	substantiative, encourage, productive
initiatives and decisions stemming from strategy should be more tailored to small countries and markets.	substantiative, encourage, productive
we can probably do more to translate our vision and strategy to our daily work to ensure we truly contribute to the results we are aiming for.	substantiative, encourage, productive
more attention needed for employee's future. also new strategy should implement for company's and employees better future.	substantiative, encourage, productive
improvements in fast process of personnel replacements after certain counts of resignations, and also lessen too much workloads that is no more apt for an individual to cover on a daily basis/per day that may compromise him/her to render overtime	substantiative, encourage, productive
more active and accurate communication is needed within the different areas of the company.	substantiative, encourage, productive
trust and support from upper management to make our company the best as a leader in freight forwarding. not just looking at cutting staff and reducing budgets.	substantiative, encourage, productive
[company] is a for profit org,employees are a for profit org. when our bottom line is impacted due to the fin challenges of the company,it’s troubling the comm is not direct from our mgt team. you have talent saving millions, yet impacted by bu wide freeze	substantiative, encourage, productive
training on it systems for new starters.  clear and uniformed policy when updating rates in logis including fobdels  team building opportunities and interaction	substantiative, encourage, productive
communication is unfortunately something [company] auh failed in 2017; organisational changes and the direction of the company of the company was not communicated in a timely manner, which created an atmosphere of instability on the floor.	substantiative, encourage, productive
personal development of non system related training (i.e. management, presentation skills, etc.).  more direct comm from senior management.  targets more realistic based on resources, time and previous learnings	substantiative, encourage, productive
"company preaches ""our most important asset – our people"", and then you get informed by your current manager via a whatsapp message during vacation about the fact that you have a new manager. this is a no-go which shows no respect towards employee"	substantiative, encourage, productive
we have limited internal vacancies in our company. our company get employee in outside but we have good manpower in our company in all position.	substantiative, encourage, productive
